GeneID	Length	logFC	unshrunk.logFC	logCPM	PValue	FDR	gene_name	gene_type
ENSG00000006282.21	5337	0.376667789556296	0.376704947360844	5.48579280845949	0.8846267046713	0.99999545079734	SPATA20	protein_coding
ENSG00000006327.14	1801	0.680680761341681	0.68069654015392	7.60671357018199	0.0533440833330108	0.24415599273544	TNFRSF12A	protein_coding
ENSG00000006432.15	12386	-0.678464423936859	-0.678707238966526	3.67896183483377	0.0834535072138112	0.353060404213816	MAP3K9	protein_coding
ENSG00000006451.8	3579	0.322348615106979	0.322387839737085	5.17169473605222	0.927893024919544	0.99999545079734	RALA	protein_coding
ENSG00000006453.14	4821	0.29396288482662	0.294018027934336	4.54872482981982	0.933174221641796	0.99999545079734	BAIAP2L1	protein_coding
ENSG00000006459.11	9378	-0.29219726591042	-0.292598382177987	1.76578365217282	0.756631117044809	0.99999545079734	KDM7A	protein_coding
ENSG00000006468.14	9615	-0.481337520572374	-0.481478347085339	3.92437728909454	0.518151792027397	0.99999545079734	ETV1	protein_coding
ENSG00000006530.18	10697	-0.103419592981265	-0.103439655797488	4.50069887525262	0.99248492731046	0.99999545079734	AGK	protein_coding
ENSG00000006534.16	6626	0.236272043660761	0.236425191217278	2.85555975306715	0.886207341112038	0.99999545079734	ALDH3B1	protein_coding
ENSG00000006576.16	8646	0.503351210408213	0.503419183431462	5.02434643819147	0.516054226096837	0.99999545079734	PHTF2	protein_coding
ENSG00000006607.14	14371	0.117364167280303	0.117376107904295	5.41700571179178	0.995098974638821	0.99999545079734	FARP2	protein_coding
ENSG00000006625.18	1594	-0.089927648301946	-0.0899580993135723	3.75240785874194	0.973958296431147	0.99999545079734	GGCT	protein_coding
ENSG00000006634.8	4595	-0.919575908011956	-0.919905471923439	3.71922814465983	0.0135248056358503	0.0759256991577783	DBF4	protein_coding
ENSG00000006638.13	2827	-0.145852400767001	-0.146017589726348	1.73307890696803	0.89005991952063	0.99999545079734	TBXA2R	protein_coding
ENSG00000006652.15	7902	0.230515059160882	0.23055326102673	4.72617159913849	0.97430800917288	0.99999545079734	IFRD1	protein_coding
ENSG00000006695.12	6756	0.253029976822848	0.253126670052126	3.59322049043749	0.909721724769856	0.99999545079734	COX10	protein_coding
ENSG00000006704.10	6498	-0.230072442366487	-0.230108146072801	4.74547913344168	0.928861013415637	0.99999545079734	GTF2IRD1	protein_coding
ENSG00000006712.15	2850	-0.225478585869831	-0.225505560328119	5.14561613322124	0.957218285582532	0.99999545079734	PAF1	protein_coding
ENSG00000006715.16	7752	-0.227479049339378	-0.227495859330938	5.90101502161984	0.980633910414384	0.99999545079734	VPS41	protein_coding
ENSG00000006740.17	9322	-1.04492264576257	-1.04944734746941	0.207212893070158	0.0257399504275701	0.131802156738374	ARHGAP44	protein_coding
ENSG00000006744.19	7002	0.119769177841424	0.119779560169659	5.72926946908135	0.988975893723218	0.99999545079734	ELAC2	protein_coding
ENSG00000006756.16	7026	-0.297529543887667	-0.2975911055811	4.40852893984424	0.9299617955472	0.99999545079734	ARSD	protein_coding
ENSG00000006757.12	3411	-0.161044749751193	-0.161210046424462	2.28720987033679	0.864860108067426	0.99999545079734	PNPLA4	protein_coding
ENSG00000006831.10	5831	-0.0489818858158401	-0.0489853094643669	5.95932019579268	0.998741478965051	0.99999545079734	ADIPOR2	protein_coding
ENSG00000007047.15	6656	0.0462362482342787	0.0462411453454806	5.39173016433273	0.998155162882801	0.99999545079734	MARK4	protein_coding
ENSG00000007062.12	7457	-4.90158522878746	-4.90354737364679	5.57555683495948	3.88466752273548e-11	1.91854017279099e-07	PROM1	protein_coding
ENSG00000007080.11	1661	0.0468362495254462	0.0468433283128649	5.02719705878087	0.997334149636417	0.99999545079734	CCDC124	protein_coding
ENSG00000007168.14	13771	0.289511045269109	0.289517532178848	7.61046918813032	0.947094358982512	0.99999545079734	PAFAH1B1	protein_coding
ENSG00000007174.18	16941	-2.56363249610922	-2.57050062834	1.4670887702294	4.47582378094552e-06	9.95596321787661e-05	DNAH9	protein_coding
ENSG00000007202.15	9232	0.0335777857445254	0.0335783549677134	8.00728143001864	0.99874425126052	0.99999545079734	KIAA0100	protein_coding
ENSG00000007237.18	10100	-3.84718339363803	-3.8499523808543	4.0193842693937	3.94465724955701e-09	9.27698856726176e-07	GAS7	protein_coding
ENSG00000007255.10	933	-0.489865744368995	-0.49159360029313	0.301791153073257	0.374224888246005	0.99999545079734	TRAPPC6A	protein_coding
ENSG00000007341.19	8108	-0.396630041629086	-0.396785053832481	3.50108667024258	0.727815990895665	0.99999545079734	ST7L	protein_coding
ENSG00000007350.17	3526	-5.0424294891212	-5.08752958111824	1.27166273591325	6.30578814800799e-07	2.29368471892285e-05	TKTL1	protein_coding
ENSG00000007372.23	20639	-2.33163899402604	-2.3322157028259	4.71510483131624	2.12251429296508e-08	2.11530432742925e-06	PAX6	protein_coding
ENSG00000007376.8	2769	-0.00931300712030158	-0.00931211703243026	4.55300755347558	0.997989220629181	0.99999545079734	RPUSD1	protein_coding
ENSG00000007384.15	4914	0.652469933225686	0.652564710830748	4.99913815318778	0.110161500242247	0.441338559579314	RHBDF1	protein_coding
ENSG00000007392.17	6176	-0.0460970301981547	-0.0461029281741972	5.01577188751929	0.998101303420708	0.99999545079734	LUC7L	protein_coding
ENSG00000007516.14	6109	0.250103320047187	0.250268300984578	2.69110522729507	0.845358672404858	0.99999545079734	BAIAP3	protein_coding
ENSG00000007520.4	1210	0.387018590800544	0.387061442482903	5.31296528815633	0.865421869364613	0.99999545079734	TSR3	protein_coding
ENSG00000007541.17	7856	-0.181510188041351	-0.181534902371107	4.91484114548754	0.960947620392838	0.99999545079734	PIGQ	protein_coding
ENSG00000007545.16	8596	-0.0933287421727956	-0.0933447920884588	4.52521984070696	0.9878985196577	0.99999545079734	CRAMP1	protein_coding
ENSG00000007866.21	3049	0.397340412101011	0.397384250390528	5.37208051894205	0.720458934769501	0.99999545079734	TEAD3	protein_coding
ENSG00000007908.16	4586	-3.03235753426334	-3.06417635670932	-0.171264486146073	7.49261988599042e-05	0.000911994490743936	SELE	protein_coding
ENSG00000007923.16	5083	-0.00953608080045583	-0.00953667713297377	5.86478285438592	0.999702434505995	0.99999545079734	DNAJC11	protein_coding
ENSG00000007944.15	3072	-0.684393944979225	-0.685772973867763	1.24779204584286	0.134454764398181	0.51716391563202	MYLIP	protein_coding
ENSG00000007968.7	5462	-2.01431549121222	-2.01710373679246	2.12358648525944	1.06541471251619e-05	0.000190645540269541	E2F2	protein_coding
ENSG00000008018.9	2219	0.118391165328961	0.11839869611529	6.06956854470481	0.994978924645855	0.99999545079734	PSMB1	protein_coding
ENSG00000008056.14	3733	-0.00249573921980723	-0.0024163971733652	0.730355474838011	0.996467451959892	0.99999545079734	SYN1	protein_coding
ENSG00000008083.14	6244	-0.0766736263401405	-0.0766889296332142	4.33328848688909	0.992924651007024	0.99999545079734	JARID2	protein_coding
ENSG00000008086.13	19056	0.961858058167509	0.96210391074296	4.22091396191754	0.000820779182908876	0.00684444607782391	CDKL5	protein_coding
ENSG00000008128.23	5085	-0.138965479108647	-0.138977771606737	5.59537149558553	0.992343469373014	0.99999545079734	CDK11A	protein_coding
ENSG00000008130.15	5570	0.43254831074535	0.432593340099033	5.41524974958189	0.769967762078168	0.99999545079734	NADK	protein_coding
ENSG00000008226.20	8338	0.287368771719666	0.287543261989567	2.76004589549586	0.742256404680877	0.99999545079734	DLEC1	protein_coding
ENSG00000008256.16	5808	-0.210824179252574	-0.210846174822547	5.38008704942797	0.983810086727108	0.99999545079734	CYTH3	protein_coding
ENSG00000008277.14	12199	-2.24248843544273	-2.24499386200403	2.5285314270399	1.52655152113079e-06	4.44793883479921e-05	ADAM22	protein_coding
ENSG00000008282.8	2804	0.0516764207382495	0.051684708507234	4.6996761027089	0.997088059242172	0.99999545079734	SYPL1	protein_coding
ENSG00000008283.16	5296	0.543377436867736	0.543636953595798	3.23991671376764	0.338022547396481	0.99999545079734	CYB561	protein_coding
ENSG00000008294.21	11966	-0.285552810145545	-0.2855626590713	6.99112245551821	0.969801196354742	0.99999545079734	SPAG9	protein_coding
ENSG00000008300.17	13850	-0.413832607255175	-0.414070002745159	2.95491396178132	0.641371293055284	0.99999545079734	CELSR3	protein_coding
ENSG00000008311.15	6664	-0.679496519285565	-0.679687999714886	4.01983572227469	0.08693283163652	0.365052418509181	AASS	protein_coding
ENSG00000008324.12	3118	0.149789482153251	0.14988759192961	2.67840898442016	0.939893404817865	0.99999545079734	SS18L2	protein_coding
ENSG00000008382.16	2049	-0.785595710694447	-0.786062467162491	2.94955585676277	0.0330204739675474	0.163488587275413	MPND	protein_coding
ENSG00000008394.13	7441	-0.343800638859637	-0.343840465073382	5.24167187287299	0.918594159205708	0.99999545079734	MGST1	protein_coding
ENSG00000008405.12	4782	-0.418941106287291	-0.41905529468018	4.04711399867162	0.693327992989755	0.99999545079734	CRY1	protein_coding
ENSG00000008441.17	6302	-1.43677733260928	-1.43681959410975	7.44064344519942	2.50896764886358e-06	6.49602305416777e-05	NFIX	protein_coding
ENSG00000008513.16	8852	1.1996567139191	1.19980458098445	5.32467993491125	1.60502858398482e-05	0.00026032298585074	ST3GAL1	protein_coding
ENSG00000008516.17	4246	0.395790324084028	0.39730739280662	0.164993503639324	0.493458394798039	0.99999545079734	MMP25	protein_coding
ENSG00000008517.18	3209	0.967964407503657	0.968073704479515	5.41541257616611	0.00365234203920759	0.0244915196824663	IL32	protein_coding
ENSG00000008710.20	18534	0.646250147666414	0.646265216124868	7.59496823586363	0.0961297654740191	0.396129227563464	PKD1	protein_coding
ENSG00000008735.14	5793	0.0479203668834087	0.0480290594926445	1.74565501663198	0.960687905416299	0.99999545079734	MAPK8IP2	protein_coding
ENSG00000008838.20	6962	-0.114184456713677	-0.114190449329689	6.36376045711024	0.993629833410316	0.99999545079734	MED24	protein_coding
ENSG00000008853.17	6611	-0.0077736692882313	-0.007773114965733	4.10489807984321	0.998535990059944	0.99999545079734	RHOBTB2	protein_coding
ENSG00000008869.12	8238	0.0791003089730068	0.0791161737821599	4.4401399046957	0.991648703953023	0.99999545079734	HEATR5B	protein_coding
ENSG00000008952.17	7928	0.424846544876401	0.424874934026364	6.04708653982268	0.786682892190534	0.99999545079734	SEC62	protein_coding
ENSG00000008988.10	2907	0.210146277212575	0.21014953116029	8.14126362742202	0.982196174337887	0.99999545079734	RPS20	protein_coding
ENSG00000009307.16	5778	0.250913253593639	0.250915795801363	8.75407492552171	0.963816226767052	0.99999545079734	CSDE1	protein_coding
ENSG00000009335.18	9215	0.525221856130005	0.525244239814968	6.70910675969848	0.48119229281993	0.99999545079734	UBE3C	protein_coding
ENSG00000009413.16	12425	-0.342083628078087	-0.342145742610641	4.59288911217725	0.889124431856796	0.99999545079734	REV3L	protein_coding
ENSG00000009694.13	12896	0.337359261164272	0.338617843906053	0.201759022334143	0.56403548576204	0.99999545079734	TENM1	protein_coding
ENSG00000009709.12	6473	-5.93494876795275	-6.22842008339472	-0.278659536144063	6.09364116490397e-06	0.000124071288898275	PAX7	protein_coding
ENSG00000009724.17	4257	-0.659095552153546	-0.661233787670295	0.572867722835952	0.19107997233587	0.679720902105636	MASP2	protein_coding
ENSG00000009780.16	4046	-0.294949897490987	-0.295164712338829	2.69050962747673	0.777064594437491	0.99999545079734	FAM76A	protein_coding
ENSG00000009830.12	10007	-0.0858809105835259	-0.0858930505296767	4.77460327362142	0.987550792111997	0.99999545079734	POMT2	protein_coding
ENSG00000009844.16	7258	0.19601144411791	0.196032215330086	5.30256181721522	0.968534652984252	0.99999545079734	VTA1	protein_coding
ENSG00000009954.11	7060	-0.296564199628919	-0.296574349319644	7.008629232458	0.955345907725664	0.99999545079734	BAZ1B	protein_coding
ENSG00000010017.13	3618	0.164259055613054	0.164273595650294	5.56843297770337	0.983951603902168	0.99999545079734	RANBP9	protein_coding
ENSG00000010072.16	5906	-0.0533713587325557	-0.0533874833654666	3.71148801123722	0.991029166513118	0.99999545079734	SPRTN	protein_coding
ENSG00000010165.20	3831	0.143871254515588	0.143893237327054	4.8406831896808	0.990432695922084	0.99999545079734	EEF1AKNMT	protein_coding
ENSG00000010219.13	7054	0.145199778299856	0.145285273661662	2.86203930524752	0.945501774381942	0.99999545079734	DYRK4	protein_coding
ENSG00000010244.18	15834	-0.111448088602354	-0.111453188683674	6.59004784715106	0.996325180032594	0.99999545079734	ZNF207	protein_coding
ENSG00000010256.11	3204	-0.131319761824842	-0.131324612167029	6.89404561884482	0.994150461809691	0.99999545079734	UQCRC1	protein_coding
ENSG00000010270.13	4348	0.324857262608747	0.324902529467984	4.93541265704981	0.884993076247342	0.99999545079734	STARD3NL	protein_coding
ENSG00000010278.14	4165	0.0659775865446306	0.0659926261514187	4.13811101582026	0.993245121681447	0.99999545079734	CD9	protein_coding
ENSG00000010292.13	6470	-1.3519390759762	-1.35199982174304	6.80518064536356	1.27178470701758e-06	3.88918063268301e-05	NCAPD2	protein_coding
ENSG00000010295.19	5203	0.642293548706958	0.642434263414339	4.39906538334092	0.119569605402517	0.470912590655249	IFFO1	protein_coding
ENSG00000010318.21	3364	0.199991149667715	0.200562649488071	0.473454158361171	0.769600217557995	0.99999545079734	PHF7	protein_coding
ENSG00000010322.16	9062	0.194056013782057	0.194062861363293	6.96551440109441	0.978812622173608	0.99999545079734	NISCH	protein_coding
ENSG00000010327.10	10588	0.115066166930491	0.11517143103083	2.35726998592655	0.906366037868686	0.99999545079734	STAB1	protein_coding
ENSG00000010361.14	2953	-0.760065700480605	-0.760447287052439	3.17563384816099	0.0371678226043437	0.180607047951067	FUZ	protein_coding
ENSG00000010404.18	9294	0.110861933662314	0.110863982696049	7.88700568284131	0.994518197381044	0.99999545079734	IDS	protein_coding
ENSG00000010539.12	7498	-0.0175928076834717	-0.0176234575975846	2.48234279888212	0.990847515028786	0.99999545079734	ZNF200	protein_coding
